2023-07-04 05:54:42 status half-installed libfido2-1:arm64 1.12.0-2+b1
2023-07-04 05:54:42 status unpacked libfido2-1:arm64 1.12.0-2+b1
2023-07-04 05:54:42 install openssh-client:arm64 <none> 1:9.2p1-2
2023-07-04 05:54:42 status half-installed openssh-client:arm64 1:9.2p1-2
2023-07-04 05:54:42 status unpacked openssh-client:arm64 1:9.2p1-2
2023-07-04 05:54:42 install ucf:all <none> 3.0043+nmu1
2023-07-04 05:54:42 status half-installed ucf:all 3.0043+nmu1
2023-07-04 05:54:42 status unpacked ucf:all 3.0043+nmu1
2023-07-04 05:54:42 install libcurl3-gnutls:arm64 <none> 7.88.1-10
2023-07-04 05:54:42 status half-installed libcurl3-gnutls:arm64 7.88.1-10
2023-07-04 05:54:42 status unpacked libcurl3-gnutls:arm64 7.88.1-10
2023-07-04 05:54:42 install liberror-perl:all <none> 0.17029-2
2023-07-04 05:54:42 status half-installed liberror-perl:all 0.17029-2
2023-07-04 05:54:42 status unpacked liberror-perl:all 0.17029-2
2023-07-04 05:54:42 install git-man:all <none> 1:2.39.2-1.1
2023-07-04 05:54:42 status half-installed git-man:all 1:2.39.2-1.1
2023-07-04 05:54:42 status unpacked git-man:all 1:2.39.2-1.1
2023-07-04 05:54:42 install git:arm64 <none> 1:2.39.2-1.1
2023-07-04 05:54:42 status half-installed git:arm64 1:2.39.2-1.1
2023-07-04 05:54:43 status unpacked git:arm64 1:2.39.2-1.1
2023-07-04 05:54:43 install libapr1:arm64 <none> 1.7.2-3
2023-07-04 05:54:43 status half-installed libapr1:arm64 1.7.2-3
2023-07-04 05:54:43 status unpacked libapr1:arm64 1.7.2-3
2023-07-04 05:54:43 install libaprutil1:arm64 <none> 1.6.3-1
2023-07-04 05:54:43 status half-installed libaprutil1:arm64 1.6.3-1
2023-07-04 05:54:43 status unpacked libaprutil1:arm64 1.6.3-1
2023-07-04 05:54:43 install libserf-1-1:arm64 <none> 1.3.9-11
2023-07-04 05:54:43 status half-installed libserf-1-1:arm64 1.3.9-11
2023-07-04 05:54:43 status unpacked libserf-1-1:arm64 1.3.9-11
2023-07-04 05:54:43 install libutf8proc2:arm64 <none> 2.8.0-1
2023-07-04 05:54:43 status half-installed libutf8proc2:arm64 2.8.0-1
2023-07-04 05:54:43 status unpacked libutf8proc2:arm64 2.8.0-1
2023-07-04 05:54:43 install libsvn1:arm64 <none> 1.14.2-4+b2
2023-07-04 05:54:43 status half-installed libsvn1:arm64 1.14.2-4+b2
2023-07-04 05:54:43 status unpacked libsvn1:arm64 1.14.2-4+b2
2023-07-04 05:54:43 install mercurial-common:all <none> 6.3.2-1
2023-07-04 05:54:43 status half-installed mercurial-common:all 6.3.2-1
2023-07-04 05:54:43 status unpacked mercurial-common:all 6.3.2-1
2023-07-04 05:54:43 install mercurial:arm64 <none> 6.3.2-1
2023-07-04 05:54:43 status half-installed mercurial:arm64 6.3.2-1
2023-07-04 05:54:43 status unpacked mercurial:arm64 6.3.2-1
2023-07-04 05:54:43 install subversion:arm64 <none> 1.14.2-4+b2
2023-07-04 05:54:43 status half-installed subversion:arm64 1.14.2-4+b2
2023-07-04 05:54:43 status unpacked subversion:arm64 1.14.2-4+b2
2023-07-04 05:54:43 startup packages configure
2023-07-04 05:54:43 configure media-types:all 10.0.0 <none>
2023-07-04 05:54:43 status unpacked media-types:all 10.0.0
2023-07-04 05:54:43 status half-configured media-types:all 10.0.0
2023-07-04 05:54:43 status installed media-types:all 10.0.0
2023-07-04 05:54:43 configure libtirpc-common:all 1.3.3+ds-1 <none>
2023-07-04 05:54:43 status unpacked libtirpc-common:all 1.3.3+ds-1
2023-07-04 05:54:43 status half-configured libtirpc-common:all 1.3.3+ds-1
2023-07-04 05:54:43 status installed libtirpc-common:all 1.3.3+ds-1
2023-07-04 05:54:43 configure libcbor0.8:arm64 0.8.0-2+b1 <none>
2023-07-04 05:54:43 status unpacked libcbor0.8:arm64 0.8.0-2+b1
2023-07-04 05:54:44 status half-configured libcbor0.8:arm64 0.8.0-2+b1
2023-07-04 05:54:44 status installed libcbor0.8:arm64 0.8.0-2+b1
2023-07-04 05:54:44 configure libutf8proc2:arm64 2.8.0-1 <none>
2023-07-04 05:54:44 status unpacked libutf8proc2:arm64 2.8.0-1
2023-07-04 05:54:44 status half-configured libutf8proc2:arm64 2.8.0-1
2023-07-04 05:54:44 status installed libutf8proc2:arm64 2.8.0-1
2023-07-04 05:54:44 configure libapr1:arm64 1.7.2-3 <none>
2023-07-04 05:54:44 status unpacked libapr1:arm64 1.7.2-3
2023-07-04 05:54:44 status half-configured libapr1:arm64 1.7.2-3
2023-07-04 05:54:44 status installed libapr1:arm64 1.7.2-3
2023-07-04 05:54:44 configure libcurl3-gnutls:arm64 7.88.1-10 <none>
2023-07-04 05:54:44 status unpacked libcurl3-gnutls:arm64 7.88.1-10
2023-07-04 05:54:44 status half-configured libcurl3-gnutls:arm64 7.88.1-10
2023-07-04 05:54:44 status installed libcurl3-gnutls:arm64 7.88.1-10
2023-07-04 05:54:44 configure perl-modules-5.36:all 5.36.0-7 <none>
2023-07-04 05:54:44 status unpacked perl-modules-5.36:all 5.36.0-7
2023-07-04 05:54:44 status half-configured perl-modules-5.36:all 5.36.0-7
2023-07-04 05:54:44 status installed perl-modules-5.36:all 5.36.0-7
2023-07-04 05:54:44 configure libproc2-0:arm64 2:4.0.2-3 <none>
2023-07-04 05:54:44 status unpacked libproc2-0:arm64 2:4.0.2-3
2023-07-04 05:54:44 status half-configured libproc2-0:arm64 2:4.0.2-3
2023-07-04 05:54:44 status installed libproc2-0:arm64 2:4.0.2-3
2023-07-04 05:54:44 configure sensible-utils:all 0.0.17+nmu1 <none>
2023-07-04 05:54:44 status unpacked sensible-utils:all 0.0.17+nmu1
2023-07-04 05:54:44 status half-configured sensible-utils:all 0.0.17+nmu1
2023-07-04 05:54:44 status installed sensible-utils:all 0.0.17+nmu1
2023-07-04 05:54:44 configure procps:arm64 2:4.0.2-3 <none>
2023-07-04 05:54:44 status unpacked procps:arm64 2:4.0.2-3
2023-07-04 05:54:44 status half-configured procps:arm64 2:4.0.2-3
2023-07-04 05:54:44 status installed procps:arm64 2:4.0.2-3
2023-07-04 05:54:44 configure git-man:all 1:2.39.2-1.1 <none>
2023-07-04 05:54:44 status unpacked git-man:all 1:2.39.2-1.1
2023-07-04 05:54:44 status half-configured git-man:all 1:2.39.2-1.1
2023-07-04 05:54:44 status installed git-man:all 1:2.39.2-1.1
2023-07-04 05:54:44 configure libfido2-1:arm64 1.12.0-2+b1 <none>
2023-07-04 05:54:44 status unpacked libfido2-1:arm64 1.12.0-2+b1
2023-07-04 05:54:44 status half-configured libfido2-1:arm64 1.12.0-2+b1
2023-07-04 05:54:44 status installed libfido2-1:arm64 1.12.0-2+b1
2023-07-04 05:54:44 configure libbsd0:arm64 0.11.7-2 <none>
2023-07-04 05:54:44 status unpacked libbsd0:arm64 0.11.7-2
2023-07-04 05:54:44 status half-configured libbsd0:arm64 0.11.7-2
2023-07-04 05:54:44 status installed libbsd0:arm64 0.11.7-2
2023-07-04 05:54:44 configure libgdbm6:arm64 1.23-3 <none>
2023-07-04 05:54:44 status unpacked libgdbm6:arm64 1.23-3
2023-07-04 05:54:44 status half-configured libgdbm6:arm64 1.23-3
2023-07-04 05:54:44 status installed libgdbm6:arm64 1.23-3
2023-07-04 05:54:44 configure libaprutil1:arm64 1.6.3-1 <none>
2023-07-04 05:54:44 status unpacked libaprutil1:arm64 1.6.3-1
2023-07-04 05:54:44 status half-configured libaprutil1:arm64 1.6.3-1
2023-07-04 05:54:44 status installed libaprutil1:arm64 1.6.3-1
2023-07-04 05:54:44 configure libtirpc3:arm64 1.3.3+ds-1 <none>
2023-07-04 05:54:44 status unpacked libtirpc3:arm64 1.3.3+ds-1
2023-07-04 05:54:44 status half-configured libtirpc3:arm64 1.3.3+ds-1
2023-07-04 05:54:44 status installed libtirpc3:arm64 1.3.3+ds-1
2023-07-04 05:54:44 configure libedit2:arm64 3.1-20221030-2 <none>
2023-07-04 05:54:44 status unpacked libedit2:arm64 3.1-20221030-2
2023-07-04 05:54:44 status half-configured libedit2:arm64 3.1-20221030-2
2023-07-04 05:54:44 status installed libedit2:arm64 3.1-20221030-2
2023-07-04 05:54:44 configure libserf-1-1:arm64 1.3.9-11 <none>
2023-07-04 05:54:44 status unpacked libserf-1-1:arm64 1.3.9-11
2023-07-04 05:54:44 status half-configured libserf-1-1:arm64 1.3.9-11
2023-07-04 05:54:44 status installed libserf-1-1:arm64 1.3.9-11
2023-07-04 05:54:44 configure libgdbm-compat4:arm64 1.23-3 <none>
2023-07-04 05:54:44 status unpacked libgdbm-compat4:arm64 1.23-3
2023-07-04 05:54:44 status half-configured libgdbm-compat4:arm64 1.23-3
2023-07-04 05:54:44 status installed libgdbm-compat4:arm64 1.23-3
2023-07-04 05:54:44 configure ucf:all 3.0043+nmu1 <none>
2023-07-04 05:54:44 status unpacked ucf:all 3.0043+nmu1
2023-07-04 05:54:44 status half-configured ucf:all 3.0043+nmu1
2023-07-04 05:54:44 status installed ucf:all 3.0043+nmu1
2023-07-04 05:54:44 configure libnsl2:arm64 1.3.0-2 <none>
2023-07-04 05:54:44 status unpacked libnsl2:arm64 1.3.0-2
2023-07-04 05:54:44 status half-configured libnsl2:arm64 1.3.0-2
2023-07-04 05:54:44 status installed libnsl2:arm64 1.3.0-2
2023-07-04 05:54:44 configure libsvn1:arm64 1.14.2-4+b2 <none>
2023-07-04 05:54:44 status unpacked libsvn1:arm64 1.14.2-4+b2
2023-07-04 05:54:44 status half-configured libsvn1:arm64 1.14.2-4+b2
2023-07-04 05:54:44 status installed libsvn1:arm64 1.14.2-4+b2
2023-07-04 05:54:44 configure libperl5.36:arm64 5.36.0-7 <none>
2023-07-04 05:54:44 status unpacked libperl5.36:arm64 5.36.0-7
2023-07-04 05:54:44 status half-configured libperl5.36:arm64 5.36.0-7
2023-07-04 05:54:44 status installed libperl5.36:arm64 5.36.0-7
2023-07-04 05:54:44 configure openssh-client:arm64 1:9.2p1-2 <none>
2023-07-04 05:54:44 status unpacked openssh-client:arm64 1:9.2p1-2
2023-07-04 05:54:44 status half-configured openssh-client:arm64 1:9.2p1-2
2023-07-04 05:54:44 status installed openssh-client:arm64 1:9.2p1-2
2023-07-04 05:54:44 configure libpython3.11-stdlib:arm64 3.11.2-6 <none>
2023-07-04 05:54:44 status unpacked libpython3.11-stdlib:arm64 3.11.2-6
2023-07-04 05:54:44 status half-configured libpython3.11-stdlib:arm64 3.11.2-6
2023-07-04 05:54:44 status installed libpython3.11-stdlib:arm64 3.11.2-6
2023-07-04 05:54:44 configure subversion:arm64 1.14.2-4+b2 <none>
2023-07-04 05:54:44 status unpacked subversion:arm64 1.14.2-4+b2
2023-07-04 05:54:44 status half-configured subversion:arm64 1.14.2-4+b2
2023-07-04 05:54:44 status installed subversion:arm64 1.14.2-4+b2
2023-07-04 05:54:44 configure perl:arm64 5.36.0-7 <none>
2023-07-04 05:54:44 status unpacked perl:arm64 5.36.0-7
2023-07-04 05:54:44 status half-configured perl:arm64 5.36.0-7
2023-07-04 05:54:44 status installed perl:arm64 5.36.0-7
2023-07-04 05:54:44 configure libpython3-stdlib:arm64 3.11.2-1+b1 <none>
2023-07-04 05:54:44 status unpacked libpython3-stdlib:arm64 3.11.2-1+b1
2023-07-04 05:54:44 status half-configured libpython3-stdlib:arm64 3.11.2-1+b1
2023-07-04 05:54:44 status installed libpython3-stdlib:arm64 3.11.2-1+b1
2023-07-04 05:54:44 configure python3.11:arm64 3.11.2-6 <none>
2023-07-04 05:54:44 status unpacked python3.11:arm64 3.11.2-6
2023-07-04 05:54:44 status half-configured python3.11:arm64 3.11.2-6
2023-07-04 05:54:45 status installed python3.11:arm64 3.11.2-6
2023-07-04 05:54:45 configure python3:arm64 3.11.2-1+b1 <none>
2023-07-04 05:54:45 status unpacked python3:arm64 3.11.2-1+b1
2023-07-04 05:54:45 status half-configured python3:arm64 3.11.2-1+b1
2023-07-04 05:54:45 status installed python3:arm64 3.11.2-1+b1
2023-07-04 05:54:45 configure liberror-perl:all 0.17029-2 <none>
2023-07-04 05:54:45 status unpacked liberror-perl:all 0.17029-2
2023-07-04 05:54:45 status half-configured liberror-perl:all 0.17029-2
2023-07-04 05:54:45 status installed liberror-perl:all 0.17029-2
2023-07-04 05:54:45 configure git:arm64 1:2.39.2-1.1 <none>
2023-07-04 05:54:45 status unpacked git:arm64 1:2.39.2-1.1
2023-07-04 05:54:45 status half-configured git:arm64 1:2.39.2-1.1
2023-07-04 05:54:45 status installed git:arm64 1:2.39.2-1.1
2023-07-04 05:54:45 configure mercurial-common:all 6.3.2-1 <none>
2023-07-04 05:54:45 status unpacked mercurial-common:all 6.3.2-1
2023-07-04 05:54:45 status half-configured mercurial-common:all 6.3.2-1
2023-07-04 05:54:46 status installed mercurial-common:all 6.3.2-1
2023-07-04 05:54:46 configure mercurial:arm64 6.3.2-1 <none>
2023-07-04 05:54:46 status unpacked mercurial:arm64 6.3.2-1
2023-07-04 05:54:46 status half-configured mercurial:arm64 6.3.2-1
2023-07-04 05:54:46 status installed mercurial:arm64 6.3.2-1
2023-07-04 05:54:46 trigproc libc-bin:arm64 2.36-9 <none>
2023-07-04 05:54:46 status half-configured libc-bin:arm64 2.36-9
2023-07-04 05:54:46 status installed libc-bin:arm64 2.36-9
2023-07-04 20:33:48 startup archives unpack
2023-07-04 20:33:48 install binutils-common:arm64 <none> 2.40-2
2023-07-04 20:33:48 status half-installed binutils-common:arm64 2.40-2
2023-07-04 20:33:48 status unpacked binutils-common:arm64 2.40-2
2023-07-04 20:33:48 install libbinutils:arm64 <none> 2.40-2
2023-07-04 20:33:48 status triggers-pending libc-bin:arm64 2.36-9
2023-07-04 20:33:48 status half-installed libbinutils:arm64 2.40-2
2023-07-04 20:33:48 status unpacked libbinutils:arm64 2.40-2
2023-07-04 20:33:48 install libctf-nobfd0:arm64 <none> 2.40-2
2023-07-04 20:33:48 status half-installed libctf-nobfd0:arm64 2.40-2
2023-07-04 20:33:48 status unpacked libctf-nobfd0:arm64 2.40-2
2023-07-04 20:33:48 install libctf0:arm64 <none> 2.40-2
2023-07-04 20:33:48 status half-installed libctf0:arm64 2.40-2
2023-07-04 20:33:48 status unpacked libctf0:arm64 2.40-2
2023-07-04 20:33:48 install libgprofng0:arm64 <none> 2.40-2
2023-07-04 20:33:48 status half-installed libgprofng0:arm64 2.40-2
2023-07-04 20:33:48 status unpacked libgprofng0:arm64 2.40-2
2023-07-04 20:33:48 install libjansson4:arm64 <none> 2.14-2
2023-07-04 20:33:48 status half-installed libjansson4:arm64 2.14-2
2023-07-04 20:33:48 status unpacked libjansson4:arm64 2.14-2
2023-07-04 20:33:48 install binutils-aarch64-linux-gnu:arm64 <none> 2.40-2
2023-07-04 20:33:48 status half-installed binutils-aarch64-linux-gnu:arm64 2.40-2
2023-07-04 20:33:48 status unpacked binutils-aarch64-linux-gnu:arm64 2.40-2
2023-07-04 20:33:48 install binutils:arm64 <none> 2.40-2
2023-07-04 20:33:48 status half-installed binutils:arm64 2.40-2
2023-07-04 20:33:48 status unpacked binutils:arm64 2.40-2
2023-07-04 20:33:48 install libisl23:arm64 <none> 0.25-1
2023-07-04 20:33:48 status half-installed libisl23:arm64 0.25-1
2023-07-04 20:33:48 status unpacked libisl23:arm64 0.25-1
2023-07-04 20:33:48 install libmpfr6:arm64 <none> 4.2.0-1
2023-07-04 20:33:48 status half-installed libmpfr6:arm64 4.2.0-1
2023-07-04 20:33:48 status unpacked libmpfr6:arm64 4.2.0-1
2023-07-04 20:33:49 install libmpc3:arm64 <none> 1.3.1-1
2023-07-04 20:33:49 status half-installed libmpc3:arm64 1.3.1-1
2023-07-04 20:33:49 status unpacked libmpc3:arm64 1.3.1-1
2023-07-04 20:33:49 install cpp-12:arm64 <none> 12.2.0-14
2023-07-04 20:33:49 status half-installed cpp-12:arm64 12.2.0-14
2023-07-04 20:33:49 status unpacked cpp-12:arm64 12.2.0-14
2023-07-04 20:33:49 install cpp:arm64 <none> 4:12.2.0-3
2023-07-04 20:33:49 status half-installed cpp:arm64 4:12.2.0-3
2023-07-04 20:33:49 status unpacked cpp:arm64 4:12.2.0-3
2023-07-04 20:33:49 install libcc1-0:arm64 <none> 12.2.0-14
2023-07-04 20:33:49 status half-installed libcc1-0:arm64 12.2.0-14
2023-07-04 20:33:49 status unpacked libcc1-0:arm64 12.2.0-14
2023-07-04 20:33:49 install libgomp1:arm64 <none> 12.2.0-14
2023-07-04 20:33:49 status half-installed libgomp1:arm64 12.2.0-14
2023-07-04 20:33:49 status unpacked libgomp1:arm64 12.2.0-14
2023-07-04 20:33:49 install libitm1:arm64 <none> 12.2.0-14
2023-07-04 20:33:49 status half-installed libitm1:arm64 12.2.0-14
2023-07-04 20:33:49 status unpacked libitm1:arm64 12.2.0-14
2023-07-04 20:33:49 install libatomic1:arm64 <none> 12.2.0-14
2023-07-04 20:33:49 status half-installed libatomic1:arm64 12.2.0-14
2023-07-04 20:33:49 status unpacked libatomic1:arm64 12.2.0-14
2023-07-04 20:33:49 install libasan8:arm64 <none> 12.2.0-14
2023-07-04 20:33:49 status half-installed libasan8:arm64 12.2.0-14
2023-07-04 20:33:49 status unpacked libasan8:arm64 12.2.0-14
2023-07-04 20:33:49 install liblsan0:arm64 <none> 12.2.0-14
2023-07-04 20:33:49 status half-installed liblsan0:arm64 12.2.0-14
2023-07-04 20:33:49 status unpacked liblsan0:arm64 12.2.0-14
2023-07-04 20:33:49 install libtsan2:arm64 <none> 12.2.0-14
2023-07-04 20:33:49 status half-installed libtsan2:arm64 12.2.0-14
2023-07-04 20:33:50 status unpacked libtsan2:arm64 12.2.0-14
2023-07-04 20:33:50 install libubsan1:arm64 <none> 12.2.0-14
2023-07-04 20:33:50 status half-installed libubsan1:arm64 12.2.0-14
2023-07-04 20:33:50 status unpacked libubsan1:arm64 12.2.0-14
2023-07-04 20:33:50 install libhwasan0:arm64 <none> 12.2.0-14
2023-07-04 20:33:50 status half-installed libhwasan0:arm64 12.2.0-14
2023-07-04 20:33:50 status unpacked libhwasan0:arm64 12.2.0-14
2023-07-04 20:33:50 install libgcc-12-dev:arm64 <none> 12.2.0-14
2023-07-04 20:33:50 status half-installed libgcc-12-dev:arm64 12.2.0-14
2023-07-04 20:33:50 status unpacked libgcc-12-dev:arm64 12.2.0-14
2023-07-04 20:33:50 install gcc-12:arm64 <none> 12.2.0-14
2023-07-04 20:33:50 status half-installed gcc-12:arm64 12.2.0-14
2023-07-04 20:33:50 status unpacked gcc-12:arm64 12.2.0-14
2023-07-04 20:33:50 install gcc:arm64 <none> 4:12.2.0-3
2023-07-04 20:33:50 status half-installed gcc:arm64 4:12.2.0-3
2023-07-04 20:33:50 status unpacked gcc:arm64 4:12.2.0-3
2023-07-04 20:33:50 install libc-dev-bin:arm64 <none> 2.36-9
2023-07-04 20:33:50 status half-installed libc-dev-bin:arm64 2.36-9
2023-07-04 20:33:51 status unpacked libc-dev-bin:arm64 2.36-9
2023-07-04 20:33:51 install linux-libc-dev:arm64 <none> 6.1.27-1
2023-07-04 20:33:51 status half-installed linux-libc-dev:arm64 6.1.27-1
2023-07-04 20:33:51 status unpacked linux-libc-dev:arm64 6.1.27-1
2023-07-04 20:33:51 install libcrypt-dev:arm64 <none> 1:4.4.33-2
2023-07-04 20:33:51 status half-installed libcrypt-dev:arm64 1:4.4.33-2
2023-07-04 20:33:51 status unpacked libcrypt-dev:arm64 1:4.4.33-2
2023-07-04 20:33:51 install libtirpc-dev:arm64 <none> 1.3.3+ds-1
2023-07-04 20:33:51 status half-installed libtirpc-dev:arm64 1.3.3+ds-1
2023-07-04 20:33:51 status unpacked libtirpc-dev:arm64 1.3.3+ds-1
2023-07-04 20:33:51 install libnsl-dev:arm64 <none> 1.3.0-2
2023-07-04 20:33:51 status half-installed libnsl-dev:arm64 1.3.0-2
2023-07-04 20:33:51 status unpacked libnsl-dev:arm64 1.3.0-2
2023-07-04 20:33:51 install rpcsvc-proto:arm64 <none> 1.4.3-1
2023-07-04 20:33:51 status half-installed rpcsvc-proto:arm64 1.4.3-1
2023-07-04 20:33:51 status unpacked rpcsvc-proto:arm64 1.4.3-1
2023-07-04 20:33:51 install libc6-dev:arm64 <none> 2.36-9
2023-07-04 20:33:51 status half-installed libc6-dev:arm64 2.36-9
2023-07-04 20:33:51 status unpacked libc6-dev:arm64 2.36-9
2023-07-04 20:33:51 install libstdc++-12-dev:arm64 <none> 12.2.0-14
2023-07-04 20:33:51 status half-installed libstdc++-12-dev:arm64 12.2.0-14
2023-07-04 20:33:51 status unpacked libstdc++-12-dev:arm64 12.2.0-14
2023-07-04 20:33:51 install g++-12:arm64 <none> 12.2.0-14
2023-07-04 20:33:51 status half-installed g++-12:arm64 12.2.0-14
2023-07-04 20:33:52 status unpacked g++-12:arm64 12.2.0-14
2023-07-04 20:33:52 install g++:arm64 <none> 4:12.2.0-3
2023-07-04 20:33:52 status half-installed g++:arm64 4:12.2.0-3
2023-07-04 20:33:52 status unpacked g++:arm64 4:12.2.0-3
2023-07-04 20:33:52 install libpkgconf3:arm64 <none> 1.8.1-1
2023-07-04 20:33:52 status half-installed libpkgconf3:arm64 1.8.1-1
2023-07-04 20:33:52 status unpacked libpkgconf3:arm64 1.8.1-1
2023-07-04 20:33:52 install make:arm64 <none> 4.3-4.1
2023-07-04 20:33:52 status half-installed make:arm64 4.3-4.1
2023-07-04 20:33:52 status unpacked make:arm64 4.3-4.1
2023-07-04 20:33:52 install pkgconf-bin:arm64 <none> 1.8.1-1
2023-07-04 20:33:52 status half-installed pkgconf-bin:arm64 1.8.1-1
2023-07-04 20:33:52 status unpacked pkgconf-bin:arm64 1.8.1-1
2023-07-04 20:33:52 install pkgconf:arm64 <none> 1.8.1-1
2023-07-04 20:33:52 status half-installed pkgconf:arm64 1.8.1-1
2023-07-04 20:33:52 status unpacked pkgconf:arm64 1.8.1-1
2023-07-04 20:33:52 install pkg-config:arm64 <none> 1.8.1-1
2023-07-04 20:33:52 status half-installed pkg-config:arm64 1.8.1-1
2023-07-04 20:33:52 status unpacked pkg-config:arm64 1.8.1-1
2023-07-04 20:33:52 startup packages configure
2023-07-04 20:33:52 configure binutils-common:arm64 2.40-2 <none>
2023-07-04 20:33:52 status unpacked binutils-common:arm64 2.40-2
2023-07-04 20:33:52 status half-configured binutils-common:arm64 2.40-2
2023-07-04 20:33:52 status installed binutils-common:arm64 2.40-2
2023-07-04 20:33:52 configure linux-libc-dev:arm64 6.1.27-1 <none>
2023-07-04 20:33:52 status unpacked linux-libc-dev:arm64 6.1.27-1
2023-07-04 20:33:52 status half-configured linux-libc-dev:arm64 6.1.27-1
2023-07-04 20:33:52 status installed linux-libc-dev:arm64 6.1.27-1
2023-07-04 20:33:52 configure libctf-nobfd0:arm64 2.40-2 <none>
2023-07-04 20:33:52 status unpacked libctf-nobfd0:arm64 2.40-2
2023-07-04 20:33:52 status half-configured libctf-nobfd0:arm64 2.40-2
2023-07-04 20:33:52 status installed libctf-nobfd0:arm64 2.40-2
2023-07-04 20:33:52 configure libgomp1:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked libgomp1:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured libgomp1:arm64 12.2.0-14
2023-07-04 20:33:52 status installed libgomp1:arm64 12.2.0-14
2023-07-04 20:33:52 configure libjansson4:arm64 2.14-2 <none>
2023-07-04 20:33:52 status unpacked libjansson4:arm64 2.14-2
2023-07-04 20:33:52 status half-configured libjansson4:arm64 2.14-2
2023-07-04 20:33:52 status installed libjansson4:arm64 2.14-2
2023-07-04 20:33:52 configure libtirpc-dev:arm64 1.3.3+ds-1 <none>
2023-07-04 20:33:52 status unpacked libtirpc-dev:arm64 1.3.3+ds-1
2023-07-04 20:33:52 status half-configured libtirpc-dev:arm64 1.3.3+ds-1
2023-07-04 20:33:52 status installed libtirpc-dev:arm64 1.3.3+ds-1
2023-07-04 20:33:52 configure libpkgconf3:arm64 1.8.1-1 <none>
2023-07-04 20:33:52 status unpacked libpkgconf3:arm64 1.8.1-1
2023-07-04 20:33:52 status half-configured libpkgconf3:arm64 1.8.1-1
2023-07-04 20:33:52 status installed libpkgconf3:arm64 1.8.1-1
2023-07-04 20:33:52 configure rpcsvc-proto:arm64 1.4.3-1 <none>
2023-07-04 20:33:52 status unpacked rpcsvc-proto:arm64 1.4.3-1
2023-07-04 20:33:52 status half-configured rpcsvc-proto:arm64 1.4.3-1
2023-07-04 20:33:52 status installed rpcsvc-proto:arm64 1.4.3-1
2023-07-04 20:33:52 configure make:arm64 4.3-4.1 <none>
2023-07-04 20:33:52 status unpacked make:arm64 4.3-4.1
2023-07-04 20:33:52 status half-configured make:arm64 4.3-4.1
2023-07-04 20:33:52 status installed make:arm64 4.3-4.1
2023-07-04 20:33:52 configure libmpfr6:arm64 4.2.0-1 <none>
2023-07-04 20:33:52 status unpacked libmpfr6:arm64 4.2.0-1
2023-07-04 20:33:52 status half-configured libmpfr6:arm64 4.2.0-1
2023-07-04 20:33:52 status installed libmpfr6:arm64 4.2.0-1
2023-07-04 20:33:52 configure libmpc3:arm64 1.3.1-1 <none>
2023-07-04 20:33:52 status unpacked libmpc3:arm64 1.3.1-1
2023-07-04 20:33:52 status half-configured libmpc3:arm64 1.3.1-1
2023-07-04 20:33:52 status installed libmpc3:arm64 1.3.1-1
2023-07-04 20:33:52 configure libatomic1:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked libatomic1:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured libatomic1:arm64 12.2.0-14
2023-07-04 20:33:52 status installed libatomic1:arm64 12.2.0-14
2023-07-04 20:33:52 configure pkgconf-bin:arm64 1.8.1-1 <none>
2023-07-04 20:33:52 status unpacked pkgconf-bin:arm64 1.8.1-1
2023-07-04 20:33:52 status half-configured pkgconf-bin:arm64 1.8.1-1
2023-07-04 20:33:52 status installed pkgconf-bin:arm64 1.8.1-1
2023-07-04 20:33:52 configure libubsan1:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked libubsan1:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured libubsan1:arm64 12.2.0-14
2023-07-04 20:33:52 status installed libubsan1:arm64 12.2.0-14
2023-07-04 20:33:52 configure libnsl-dev:arm64 1.3.0-2 <none>
2023-07-04 20:33:52 status unpacked libnsl-dev:arm64 1.3.0-2
2023-07-04 20:33:52 status half-configured libnsl-dev:arm64 1.3.0-2
2023-07-04 20:33:52 status installed libnsl-dev:arm64 1.3.0-2
2023-07-04 20:33:52 configure libhwasan0:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked libhwasan0:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured libhwasan0:arm64 12.2.0-14
2023-07-04 20:33:52 status installed libhwasan0:arm64 12.2.0-14
2023-07-04 20:33:52 configure libcrypt-dev:arm64 1:4.4.33-2 <none>
2023-07-04 20:33:52 status unpacked libcrypt-dev:arm64 1:4.4.33-2
2023-07-04 20:33:52 status half-configured libcrypt-dev:arm64 1:4.4.33-2
2023-07-04 20:33:52 status installed libcrypt-dev:arm64 1:4.4.33-2
2023-07-04 20:33:52 configure libasan8:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked libasan8:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured libasan8:arm64 12.2.0-14
2023-07-04 20:33:52 status installed libasan8:arm64 12.2.0-14
2023-07-04 20:33:52 configure libtsan2:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked libtsan2:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured libtsan2:arm64 12.2.0-14
